A,B,C
0.14736318588256836,0.00041413307189941406,0.000762939453125
0.14733052253723145,0.0005037784576416017,0.0009431838989257812
0.2465076446533203,0.0005977153778076173,0.0029959678649902344
0.16427922248840332,0.0004489421844482422,0.0009374618530273438
0.15055108070373535,0.00048470497131347656,0.0006401538848876952
0.20371150970458984,0.0004315376281738281,0.0008475780487060548
0.21627426147460926,0.0007102489471435548,0.0024962425231933594
0.16190814971923828,0.0005338191986083983,0.0006899833679199219
0.2930681705474853,0.0007100105285644531,0.003986358642578125
0.15552091598510742,0.0004937648773193358,0.0007224082946777344
0.2262778282165528,0.0016927719116210938,0.002810955047607422
0.14964604377746582,0.000499725341796875,0.0005207061767578125
0.20073843002319336,0.0005083084106445311,0.001173257827758789
0.14478516578674314,0.0004303455352783203,0.0006592273712158202
0.2273740768432617,0.0005958080291748048,0.0022170543670654297
0.3634283542633057,0.0009601116180419922,0.01187276840209961
0.2975466251373291,0.0009629726409912107,0.005955219268798828
0.24786996841430664,0.0005195140838623047,0.002081871032714844
0.2541153430938721,0.000644683837890625,0.004292726516723633
0.16875076293945312,0.0007081031799316406,0.0011534690856933596
0.39201712608337397,0.0008831024169921875,0.007742404937744141
0.21379756927490234,0.0004780292510986328,0.002084016799926758
0.16245102882385254,0.0003833770751953125,0.0007181167602539062
0.1523752212524414,0.0003521442413330078,0.004766941070556641
0.26814627647399897,0.0008416175842285156,0.006129264831542969
0.19983649253845207,0.0004458427429199219,0.001943349838256836
0.1258375644683838,0.0003299713134765625,0.0006003379821777344
0.2594532966613769,0.0006206035614013673,0.0037932395935058594
0.1685323715209961,0.0005843639373779298,0.0012652873992919922
0.2041606903076172,0.0007476806640625,0.0014414787292480467
0.20062685012817386,0.0005500316619873047,0.0015702247619628904
0.2521705627441406,0.0010340213775634766,0.0017921924591064453
0.22411465644836426,0.0004918575286865233,0.0019469261169433594
0.1533493995666504,0.0005171298980712892,0.0006554126739501952
0.18825221061706546,0.000820159912109375,0.0014181137084960938
0.20902061462402344,0.0004799365997314453,0.001424551010131836
0.190953016281128,0.0005276203155517578,0.0017826557159423828
0.21545743942260745,0.00048661231994628906,0.00118255615234375
0.16400837898254395,0.0004129409790039063,0.0007212162017822268
0.2051858901977539,0.0006992816925048827,0.0010504722595214844
0.15615153312683105,0.0003678798675537109,0.0005025863647460939
0.2439992427825928,0.0005357265472412108,0.0022253990173339844
0.15539026260375974,0.0005512237548828125,0.0008709430694580077
0.2862696647644043,0.0006406307220458982,0.006015300750732422
0.19134855270385745,0.00047016143798828125,0.001745462417602539
0.23883962631225586,0.0005600452423095703,0.002783060073852539
0.14645981788635254,0.00040531158447265625,0.0006604194641113281
0.17233061790466309,0.0005576610565185547,0.0013437271118164062
0.19612932205200195,0.0005252361297607422,0.0011429786682128904
0.15871191024780273,0.00041413307189941406,0.0008778572082519531
0.18130087852478027,0.0005221366882324219,0.0014119148254394533
0.20899200439453125,0.000514984130859375,0.0015270709991455078
0.18457651138305664,0.0004582405090332031,0.001020669937133789
0.12795424461364746,0.0003376007080078125,0.00040793418884277344
0.27955269813537603,0.0005693435668945312,0.0038280487060546884
0.15903949737548828,0.00041604042053222656,0.0009744167327880859
0.17657470703125,0.0004558563232421875,0.0017750263214111328
0.15454936027526855,0.0004754066467285156,0.0009100437164306641
0.2182633876800537,0.0006706714630126952,0.002996206283569336
0.1970813274383545,0.0004639625549316406,0.0019044876098632808
0.16666316986083984,0.0004177093505859375,0.0009212493896484377
0.19130587577819824,0.0004825592041015625,0.0017061233520507812
0.2785830497741699,0.0007538795471191406,0.003799915313720703
0.2477617263793945,0.00047469139099121083,0.001621723175048828
0.21567130088806152,0.0006363391876220702,0.0016379356384277346
0.2377476692199707,0.0006101131439208982,0.0019953250885009766
0.19178557395935056,0.0005621910095214844,0.0013349056243896484
0.2473664283752441,0.0008218288421630857,0.002297639846801758
0.13690471649169922,0.0005185604095458983,0.0006308555603027344
0.14990949630737305,0.0003635883331298828,0.0003986358642578125
0.17217731475830078,0.0005936622619628906,0.001048564910888672
0.15674495697021484,0.0004544258117675781,0.001138448715209961
0.29333066940307617,0.0006048679351806643,0.004404544830322266
0.2232093811035156,0.0004911422729492189,0.003254413604736328
0.28601741790771484,0.0006499290466308594,0.004986763000488281
0.13916611671447754,0.0004544258117675781,0.0004756450653076172
0.2258150577545166,0.0005834102630615232,0.002500295639038086
0.17583107948303225,0.0005338191986083983,0.0013644695281982422
0.17446422576904294,0.0004315376281738281,0.0010449886322021484
0.33339548110961914,0.0008246898651123048,0.008044958114624023
0.20709824562072754,0.0008907318115234375,0.0019843578338623047
0.2407853603363037,0.0005726814270019531,0.0032672882080078125
0.2680635452270508,0.0007920265197753906,0.007284402847290039
0.24356555938720706,0.0006864070892333982,0.003319263458251953
0.13680005073547366,0.0003511905670166016,0.0004074573516845703
0.19834327697753906,0.0005466938018798828,0.0018749237060546875
0.16864371299743652,0.0005810260772705077,0.0010609626770019533
0.29294490814208984,0.0008194446563720702,0.008496284484863281
0.22766780853271484,0.0005414485931396483,0.0021016597747802734
0.16927552223205564,0.0005822181701660156,0.0013899803161621096
0.1987137794494629,0.0004451274871826172,0.0015177726745605467
0.20191168785095207,0.0005357265472412108,0.0016722679138183596
0.2088000774383545,0.0006577968597412107,0.0025942325592041016
0.3431234359741211,0.0007889270782470702,0.008454561233520508
0.14028239250183105,0.00038051605224609375,0.00047206878662109375
0.3273806571960449,0.0009200572967529297,0.012825727462768556
0.27684378623962397,0.0008440017700195312,0.005176305770874024
0.15073108673095706,0.0004239082336425781,0.0006082057952880857
0.2309055328369141,0.0005152225494384767,0.0025169849395751953
0.14885854721069336,0.0003709793090820313,0.0007836818695068357
0.17421960830688474,0.000514984130859375,0.0014770030975341795
0.16759324073791504,0.00042176246643066406,0.0007977485656738281
0.22045183181762693,0.0005383491516113281,0.0015954971313476562
0.17724108695983887,0.0004298686981201172,0.0012743473052978516
0.1969406604766845,0.0004420280456542969,0.0012121200561523438
0.15124082565307614,0.0004405975341796875,0.0006763935089111327
0.1837024688720703,0.0006561279296875,0.0013320446014404295
0.2412879467010498,0.0005583763122558594,0.003314495086669922
0.2557249069213867,0.0007078647613525393,0.005373954772949219
0.2779026031494141,0.0006356239318847656,0.004677057266235352
0.4253029823303223,0.0011446475982666016,0.014807701110839844
0.2782623767852783,0.0018322467803955078,0.005065202713012695
0.190232515335083,0.0006518363952636719,0.0015532970428466795
0.16270017623901367,0.0004658699035644531,0.0009315013885498047
0.14629769325256348,0.0004086494445800781,0.0005090236663818358
0.20119071006774905,0.0005898475646972656,0.0017099380493164062
0.23505568504333496,0.0006361007690429688,0.00346064567565918
0.21923375129699707,0.0008690357208251952,0.0013158321380615234
0.2400853633880615,0.0005354881286621094,0.00189208984375
0.20076966285705566,0.0006132125854492188,0.0008819103240966797
0.4482927322387695,0.0012273788452148438,0.009972810745239258
0.2707211971282959,0.0005946159362792969,0.0018761157989501953
0.22081375122070312,0.0005106925964355469,0.0008449554443359375
0.2274999618530273,0.00061798095703125,0.006016731262207031
0.3363049030303955,0.0007567405700683594,0.0035288333892822266
0.1987922191619873,0.0005180835723876953,0.0010325908660888672
0.3987329006195069,0.001031637191772461,0.010926961898803713
0.2972457408905029,0.0008907318115234375,0.003337621688842773
0.2229106426239013,0.0006263256072998048,0.0015277862548828125
0.298797607421875,0.0006387233734130857,0.003069400787353516
0.18237638473510745,0.00048422813415527344,0.0008080005645751952
0.2348594665527344,0.0005855560302734375,0.001542806625366211
0.3015594482421875,0.0006361007690429688,0.002640724182128907
0.3375017642974853,0.0007529258728027344,0.003934860229492188
0.3952171802520752,0.0010609626770019533,0.010089874267578123
0.3976693153381348,0.0008728504180908202,0.008772134780883789
0.2224283218383789,0.0005550384521484375,0.001727581024169922
0.26810431480407715,0.0006110668182373048,0.002762794494628907
0.2232522964477539,0.000530242919921875,0.0010976791381835938
0.2702300548553467,0.0005357265472412108,0.002087831497192383
0.3181567192077637,0.0006330013275146482,0.004386663436889648
0.30305933952331543,0.0006811618804931643,0.003011465072631836
0.19258379936218264,0.0004155635833740233,0.0006456375122070312
0.2292253971099853,0.0006973743438720702,0.0012040138244628904
0.3981444835662842,0.0008695125579833982,0.007050037384033203
0.2349262237548828,0.000713348388671875,0.0015909671783447266
0.3244452476501465,0.0006811618804931643,0.003641366958618164
0.26900076866149897,0.0006597042083740232,0.0024542808532714844
0.2169034481048584,0.0007722377777099607,0.001100778579711914
0.2110435962677002,0.000545501708984375,0.0009856224060058594
0.2241504192352295,0.0006701946258544923,0.001735687255859375
0.2412362098693848,0.0005168914794921875,0.001089334487915039
0.2353854179382324,0.0008084774017333982,0.0014715194702148438
0.35625338554382324,0.0008249282836914062,0.005031824111938477
0.15869569778442386,0.000335693359375,0.00035572052001953125
0.2927699089050293,0.0009121894836425779,0.004317045211791992
0.1937274932861328,0.0005283355712890625,0.0008647441864013673
0.3098583221435547,0.0007467269897460938,0.0032286643981933594
0.2354738712310791,0.0007331371307373048,0.0017635822296142578
0.2572550773620605,0.0006437301635742188,0.0021903514862060547
0.2023100852966309,0.000507354736328125,0.0008299350738525393
0.3582332134246826,0.000850677490234375,0.004729747772216797
0.19431734085083008,0.00044608116149902317,0.0006535053253173827
0.2268502712249756,0.0004763603210449219,0.0013332366943359375
0.4429738521575928,0.0011775493621826172,0.00594782829284668
0.16303110122680664,0.00044226646423339844,0.0003619194030761719
0.28102636337280273,0.0007135868072509768,0.0035250186920166016
0.3341383934020996,0.0008187294006347656,0.004454612731933594
0.2845449447631836,0.0005917549133300781,0.002317667007446289
0.2977457046508789,0.0009663105010986328,0.0030167102813720703
0.2127094268798828,0.000659942626953125,0.0008921623229980469
0.2441074848175049,0.0005548000335693358,0.001909017562866211
0.2198786735534668,0.0006346702575683594,0.0011985301971435547
0.2817256450653076,0.0008373260498046875,0.002564191818237305
0.2414054870605469,0.0006003379821777344,0.0015780925750732422
0.2937028408050537,0.0007383823394775393,0.003866434097290039
0.3489842414855957,0.0007293224334716798,0.004647731781005859
0.21181845664978027,0.0006108283996582031,0.0015974044799804688
0.21211600303649905,0.0006725788116455077,0.0012803077697753904
0.2894997596740723,0.0007598400115966798,0.003154754638671875
0.21040987968444824,0.00041604042053222656,0.0009217262268066406
0.3735883235931397,0.0010302066802978516,0.00725102424621582
0.2825021743774414,0.0006306171417236327,0.00307917594909668
0.4358961582183838,0.0012044906616210938,0.012370586395263672
0.1999518871307373,0.0004322528839111328,0.0007777214050292969
0.16660404205322266,0.0003905296325683594,0.0005741119384765625
0.2775976657867432,0.0005540847778320311,0.002398252487182617
0.15938591957092285,0.0004029273986816406,0.000606536865234375
0.28455615043640137,0.0006968975067138673,0.002195596694946289
0.2488152980804444,0.0006132125854492188,0.0015461444854736328
0.20984554290771484,0.0004794597625732422,0.0014984607696533205
0.28037381172180176,0.0006394386291503906,0.002752780914306641
0.3001339435577393,0.0005724430084228518,0.002788305282592773
0.2246220111846924,0.0005445480346679689,0.0013277530670166016
0.2936723232269287,0.0007364749908447268,0.004129648208618164
0.4913511276245117,0.001291036605834961,0.016217708587646484
0.1975553035736084,0.0004603862762451172,0.001138925552368164
0.2468717098236084,0.0005035400390625,0.002577781677246093
0.185316801071167,0.0004200935363769531,0.0007772445678710938
0.25558900833129883,0.0006940364837646482,0.0015037059783935547
0.2496340274810791,0.0005662441253662107,0.0014722347259521484
0.3165452480316162,0.0006992816925048827,0.0037796497344970703
0.1900324821472168,0.0005028247833251953,0.0008940696716308594
0.30997443199157715,0.0010442733764648438,0.003734111785888672
0.3136081695556641,0.0007011890411376952,0.0027191638946533203
0.18942642211914065,0.0004942417144775392,0.0005931854248046875
0.2881441116333008,0.0008192062377929688,0.005211353302001953
0.31612324714660645,0.00048828125,0.0017192363739013672
0.5101604461669922,0.0012221336364746096,0.012960433959960938
0.2589583396911621,0.0005846023559570312,0.0017268657684326172
0.3248128890991211,0.0007123947143554688,0.004377126693725586
0.1840977668762207,0.00044226646423339844,0.0007178783416748048
0.35925912857055664,0.0010020732879638672,0.005205154418945313
0.19508719444274905,0.0004451274871826172,0.0007269382476806643
0.3242571353912353,0.0007524490356445312,0.004859209060668945
0.19122529029846191,0.00048542022705078125,0.0010199546813964844
0.29393458366394043,0.0006592273712158202,0.002306222915649414
0.271848201751709,0.0006504058837890625,0.0024259090423583984
0.24931931495666504,0.0005052089691162108,0.001071453094482422
0.2795875072479248,0.0005943775177001952,0.002610683441162109
0.2277395725250244,0.0006353855133056643,0.0017809867858886719
0.2611541748046875,0.0008001327514648438,0.003048896789550781
0.17347192764282227,0.0005249977111816406,0.00047135353088378906
0.38068366050720215,0.001247882843017578,0.007108926773071289
0.30597615242004395,0.0007772445678710938,0.0025985240936279297
0.30708742141723633,0.0007228851318359375,0.0040645599365234375
0.36069655418396,0.0010685920715332033,0.004831790924072266
0.2170672416687012,0.0005009174346923828,0.0011582374572753904
0.19099116325378407,0.00072479248046875,0.0011866092681884766
0.33844494819641113,0.0009052753448486328,0.0104827880859375
0.23798274993896484,0.0005741119384765625,0.003960132598876953
0.22050762176513672,0.0005135536193847656,0.002206563949584961
0.12361979484558105,0.00031447410583496094,0.0006313323974609375
0.2835555076599121,0.0006642341613769531,0.005373716354370117
0.19821906089782715,0.0004405975341796875,0.001391887664794922
0.2279555797576905,0.0006132125854492188,0.003417015075683593
0.17540502548217773,0.0004928112030029297,0.0013878345489501953
0.15491724014282227,0.0004148483276367188,0.0006449222564697268
0.1777667999267578,0.00044417381286621083,0.000987529754638672
0.1831536293029785,0.00046253204345703125,0.0009219646453857422
0.13550329208374026,0.00031876564025878906,0.0004351139068603516
0.19517850875854487,0.0005064010620117189,0.0015838146209716795
0.19120001792907715,0.0005261898040771483,0.0014336109161376953
0.14426088333129886,0.00032591819763183594,0.00048065185546875
0.15877985954284668,0.0004565715789794922,0.0010602474212646484
0.20702767372131348,0.0004832744598388672,0.0022165775299072266
0.2199461460113525,0.0005698204040527344,0.0027108192443847656
0.2534279823303223,0.0005297660827636719,0.002154827117919922
0.17881155014038086,0.0004982948303222656,0.001329183578491211
0.17656850814819336,0.0004165172576904297,0.0007879734039306643
0.1522965431213379,0.0004444122314453125,0.0008327960968017577
0.2748363018035889,0.0005595684051513672,0.004184961318969727
0.163832426071167,0.0005724430084228518,0.0007727146148681643
0.17283082008361814,0.0005233287811279297,0.0016505718231201172
0.2253825664520264,0.002112865447998047,0.0034220218658447266
0.16163873672485352,0.00048065185546875,0.0007452964782714844
0.3563408851623535,0.0010690689086914062,0.02153563499450684
0.1432199478149414,0.0003709793090820313,0.0005657672882080077
0.20145010948181152,0.0006883144378662107,0.0018923282623291016
0.2372124195098877,0.0008397102355957031,0.006111383438110352
0.20163750648498527,0.0004439353942871094,0.0008258819580078125
0.16659903526306152,0.00048661231994628906,0.000988006591796875
0.21637392044067386,0.0004937648773193358,0.00118255615234375
0.1547713279724121,0.0004668235778808594,0.0007638931274414062
0.2324221134185791,0.0005726814270019531,0.003034353256225586
0.16290998458862305,0.00046443939208984375,0.0005631446838378906
0.225555419921875,0.002785205841064453,0.002757787704467773
0.20399761199951166,0.000553131103515625,0.0012028217315673828
0.13763785362243652,0.0003235340118408203,0.0005776882171630857
0.1649794578552246,0.0004301071166992188,0.0008778572082519531
0.16617393493652344,0.0006916522979736327,0.0014314651489257812
0.21262240409851074,0.0004763603210449219,0.0008609294891357423
0.34192585945129395,0.0007467269897460938,0.007644176483154297
0.1600477695465088,0.0008757114410400393,0.0011975765228271484
0.2852439880371094,0.0006394386291503906,0.0023071765899658203
0.2654802799224853,0.0006024837493896482,0.0037965774536132812
0.1880087852478028,0.0004935264587402344,0.0016117095947265625
0.2199418544769287,0.0005283355712890625,0.0021560192108154297
0.17829012870788574,0.0006430149078369143,0.00146484375
0.15547871589660645,0.0004258155822753906,0.0007121562957763673
0.14318251609802246,0.0003952980041503906,0.0005471706390380858
0.15296244621276855,0.0005307197570800781,0.0007867813110351562
0.2280561923980713,0.0005359649658203125,0.002436399459838867
0.2550637722015381,0.0005347728729248047,0.002834320068359375
0.31843924522399897,0.0009474754333496094,0.011508464813232422
0.18244028091430664,0.000553131103515625,0.0008301734924316406
0.16633367538452148,0.0006513595581054688,0.0008676052093505857
0.2720947265625,0.0007121562957763673,0.004263162612915039
0.26445484161376953,0.0007181167602539062,0.002246379852294922
0.22432422637939453,0.0006749629974365232,0.0022420883178710933
0.16075825691223145,0.0004401206970214844,0.00074005126953125
0.22680044174194336,0.0005471706390380858,0.0017940998077392578
0.1641237735748291,0.0004978179931640625,0.001046895980834961
0.2845926284790039,0.0006606578826904298,0.005635976791381836
0.22544217109680176,0.0006129741668701173,0.0030519962310791016
0.15505433082580564,0.000457763671875,0.0010919570922851562
0.2030508518218994,0.0005567073822021483,0.001100778579711914
0.14619207382202148,0.000438690185546875,0.0005900859832763673
0.19937634468078613,0.0004734992980957031,0.001837015151977539
0.21055006980896,0.0004665851593017578,0.00170135498046875
0.2284257411956787,0.0005681514739990232,0.0020751953125
0.17325448989868164,0.00045108795166015625,0.0010440349578857422
0.2072439193725586,0.0006842613220214844,0.0020444393157958984
0.27939677238464355,0.0006275177001953125,0.001869440078735352
0.2435739040374756,0.0006475448608398438,0.003391742706298828
0.19474053382873527,0.0008289813995361327,0.001177072525024414
0.15784358978271484,0.0004055500030517578,0.0006949901580810548
0.20310330390930176,0.0004467964172363281,0.0017616748809814453
0.22848796844482425,0.0005996227264404298,0.002630710601806641
0.1472032070159912,0.0003910064697265625,0.0004909038543701172
0.33658313751220703,0.000997304916381836,0.01497030258178711
0.1944382190704345,0.0005235671997070311,0.0015757083892822266
0.2027747631072998,0.0006115436553955077,0.0016732215881347654
0.2770500183105469,0.0005826950073242188,0.004844427108764648
0.32487940788269043,0.0006661415100097656,0.005246639251708984
0.2244017124176025,0.0006339550018310548,0.003418684005737305
0.20813703536987305,0.000453948974609375,0.0021212100982666016
0.17720699310302734,0.00048089027404785156,0.001737356185913086
0.15985703468322754,0.00040793418884277344,0.000766754150390625
0.15393400192260742,0.0004420280456542969,0.0005600452423095703
0.15807318687438965,0.0004773139953613281,0.0011606216430664062
0.1827864646911621,0.00045752525329589844,0.0018429756164550781
0.2157878875732422,0.0005233287811279297,0.001420736312866211
0.155137300491333,0.0003159046173095703,0.0004382133483886719
0.17149639129638672,0.0004665851593017578,0.0013022422790527346
0.1883683204650879,0.0005118846893310547,0.0016560554504394533
0.20816540718078613,0.0005154609680175781,0.001959800720214844
0.13573646545410156,0.0003190040588378906,0.0005214214324951172
0.3101136684417725,0.0006635189056396482,0.005181789398193359
0.12723779678344727,0.00036025047302246094,0.0004401206970214844
0.13224530220031738,0.0003874301910400391,0.00044918060302734375
0.27440547943115234,0.0007712841033935548,0.00984477996826172
0.16679930686950686,0.0005910396575927732,0.001157522201538086
0.18419194221496585,0.0005116462707519531,0.0012586116790771484
0.18499016761779785,0.0006043910980224607,0.0014836788177490234
0.19208073616027832,0.0004985332489013672,0.001726388931274414
0.1368241310119629,0.00035381317138671875,0.0005600452423095703
0.15595054626464844,0.0005609989166259767,0.0008115768432617188
0.15491771697998047,0.0004296302795410156,0.0007369518280029298
0.2430124282836914,0.0005557537078857422,0.003957271575927734
0.28783130645751953,0.0007827281951904298,0.005661964416503906
0.13411188125610352,0.00036525726318359375,0.0004971027374267578
0.23847198486328125,0.0006618499755859375,0.002897500991821289
0.21373414993286133,0.0007641315460205077,0.0018956661224365234
0.15511775016784668,0.00046753883361816406,0.0009119510650634766
0.2512745857238769,0.0005588531494140625,0.003102302551269531
0.1568450927734375,0.0003857612609863281,0.0007290840148925781
0.2203352451324463,0.0005679130554199219,0.002788066864013672
0.2497386932373047,0.0005319118499755858,0.002788782119750977
0.15436506271362305,0.0004117488861083984,0.0010223388671875
0.21819043159484866,0.0007038116455078125,0.0024771690368652344
0.19268584251403809,0.0005650520324707031,0.0010976791381835938
0.13714933395385742,0.00037288665771484375,0.000614166259765625
0.18284058570861814,0.0003936290740966797,0.001347064971923828
0.21992087364196766,0.0005769729614257812,0.0014209747314453125
0.2859437465667725,0.0006265640258789062,0.003194093704223633
0.2215640544891357,0.0006172657012939452,0.0013158321380615234
0.15560555458068848,0.0004172325134277344,0.0006194114685058594
0.3391876220703125,0.0010335445404052734,0.010283946990966795
0.2444145679473877,0.0005490779876708983,0.0012853145599365234
0.15383243560791016,0.0005919933319091798,0.000865936279296875
0.17259812355041504,0.000457763671875,0.0009541511535644533
0.19411253929138186,0.0005156993865966797,0.001356363296508789
0.2484910488128662,0.00048542022705078125,0.002238750457763672
0.39647603034973145,0.0013117790222167967,0.015685081481933594
0.15201663970947266,0.0003902912139892578,0.0005955696105957031
0.26767492294311523,0.0005943775177001952,0.003359794616699219
0.1905360221862793,0.0004718303680419922,0.0015769004821777346
0.21241044998168945,0.0006172657012939452,0.0026340484619140625
0.2645492553710937,0.0005249977111816406,0.0020973682403564453
0.19264483451843264,0.0005252361297607422,0.0008771419525146482
0.28037428855896,0.0005834102630615232,0.003134489059448242
0.3161044120788574,0.001001119613647461,0.004331111907958984
0.15508222579956055,0.00030922889709472656,0.00035953521728515625
0.15473318099975586,0.0006799697875976562,0.0004818439483642578
0.16935133934020996,0.0004172325134277344,0.0005462169647216797
0.21378755569458008,0.0005671977996826173,0.001239299774169922
0.18464255332946766,0.0004494190216064453,0.0007545948028564452
0.2049133777618408,0.0004868507385253906,0.0009903907775878906
0.35327863693237305,0.0008919239044189453,0.006299018859863281
0.3092455863952637,0.0008676052093505857,0.003687143325805664
0.2419099807739257,0.0007016658782958982,0.0014705657958984375
0.20816421508789065,0.0004885196685791017,0.0010962486267089844
